FromZone,ToZone,ArHour,Purpose,POE,Lane,Dir,OrigWght,RevWght
4941,4551,3,HBW,SY,General,NB,4.4956,2.45883847900076
4961,4602,3,HBO,SY,General,NB,4.4956,2.45883847900076
4927,4544,3,HBO,SY,General,NB,4.4956,2.45883847900076
5122,3876,3,HBO,SY,General,NB,4.4956,2.45883847900076
4850,4503,3,HBS,SY,General,NB,4.4956,2.45883847900076
4818,4339,3,HBS,SY,General,NB,4.4956,2.45883847900076
4891,4479,3,HBS,SY,General,NB,4.4956,2.45883847900076
4878,4208,3,HBS,SY,General,NB,4.4956,2.45883847900076
5299,4483,3,HBS,SY,General,NB,4.4188,2.45883847900076
4877,4662,3,HBW,SY,General,NB,4.4188,2.45883847900076
5311,2116,3,HBO,SY,General,NB,4.4188,2.45883847900076
5301,4660,3,HBS,SY,General,NB,4.4188,2.45883847900076
4908,4390,3,HBS,SY,General,NB,4.4188,2.45883847900076
5299,4430,3,HBW,SY,General,NB,4.4188,2.45883847900076
5030,4661,3,HBS,SY,General,NB,4.4188,2.45883847900076
4941,4661,3,HBS,SY,General,NB,4.4188,2.45883847900076
4740,4443,3,HBS,SY,General,NB,4.4188,2.45883847900076
5173,4646,3,HBS,SY,General,NB,4.4188,2.45883847900076
5064,4646,3,HBW,SY,General,NB,4.4188,2.45883847900076
5173,4430,3,HBO,SY,General,NB,4.4188,2.45883847900076
5064,4664,3,HBW,SY,General,NB,4.4188,2.45883847900076
5311,4430,3,HBS,SY,General,NB,4.4188,2.45883847900076
4733,4430,3,HBO,SY,General,NB,4.4188,2.45883847900076
4878,4590,3,HBS,SY,General,NB,4.4188,2.45883847900076
5030,4642,3,HBW,SY,General,NB,4.4188,2.45883847900076
5023,4661,3,HBS,SY,General,NB,4.4188,2.45883847900076
5080,4503,3,HBW,SY,General,NB,4.4188,2.45883847900076
5304,4660,3,HBW,SY,General,NB,4.4188,2.45883847900076
4833,4662,3,HBS,SY,General,NB,4.4188,2.45883847900076
5039,4471,3,HBW,SY,General,NB,4.4188,2.45883847900076
4904,3085,3,HBS,SY,General,NB,4.4188,2.45883847900076
5304,4443,3,HBW,SY,General,NB,4.4188,2.45883847900076
5022,4430,3,HBS,SY,General,NB,4.4188,2.45883847900076
5302,4646,3,HBS,SY,General,NB,4.4188,2.45883847900076
5294,4339,3,HBS,SY,General,NB,4.4188,2.45883847900076
5064,4297,3,HBO,SY,General,NB,4.4188,2.45883847900076
5030,4616,3,HBO,SY,General,NB,4.4188,2.45883847900076
4631,5030,3,HBW,OM,General,SB,37.6344,24.285459776888455
4643,5311,3,HBS,OM,General,SB,37.6344,24.285459776888455
4643,4818,3,HBW,OM,General,SB,37.6344,24.285459776888455
4246,5297,3,HBW,OM,General,SB,37.6344,24.285459776888455
4644,5211,3,HBW,OM,General,SB,37.6344,24.285459776888455
1850,5087,3,HBW,OM,General,SB,37.6344,24.285459776888455
4214,4890,3,HBW,SY,General,SB,30.4454,24.285459776888455
3452,5190,3,HBS,SY,General,SB,30.4454,24.285459776888455
4616,4829,3,HBO,SY,General,SB,30.4454,24.285459776888455
4590,5297,3,HBW,SY,General,SB,30.4454,24.285459776888455
3974,4803,3,HBO,SY,General,SB,30.4454,24.285459776888455
4660,4889,3,HBS,SY,General,SB,30.4454,24.285459776888455
4642,5122,3,HBW,SY,General,SB,30.4454,24.285459776888455
4664,4821,3,HBO,SY,General,SB,30.4454,24.285459776888455
4443,5030,3,HBO,SY,General,SB,30.4454,24.285459776888455
2878,5286,3,HBW,SY,General,SB,30.4454,24.285459776888455
4660,5291,3,HBS,SY,General,SB,30.4454,24.285459776888455
4453,4941,3,HBW,SY,General,SB,30.4454,24.285459776888455
4253,5297,3,HBS,SY,General,SB,30.4454,24.285459776888455
4663,4921,3,HBS,SY,General,SB,30.4454,24.285459776888455
4902,4642,3,HBW,SY,Special,NB,29.9926,74.70786451932507
4818,4526,3,HBS,SY,Special,NB,29.9926,74.70786451932507
4877,4113,3,HBS,SY,Special,NB,29.9926,74.70786451932507
4740,4057,3,HBS,SY,Special,NB,29.9926,74.70786451932507
4727,4663,3,HBS,SY,Special,NB,29.9926,74.70786451932507
5060,4646,3,HBO,SY,Special,NB,29.9926,74.70786451932507
4827,4443,3,HBS,SY,Special,NB,29.9926,74.70786451932507
4853,4637,3,HBS,SY,Special,NB,29.9926,74.70786451932507
5282,4443,3,HBS,SY,Special,NB,29.9926,74.70786451932507
5283,4589,3,HBW,SY,Special,NB,29.9926,74.70786451932507
4904,4482,3,HBS,SY,Special,NB,29.9926,74.70786451932507
5283,3085,3,HBS,SY,Special,NB,29.9926,74.70786451932507
5289,4609,4,HBW,OM,General,NB,5.4189,2.1223159330806984
5124,4395,4,HBO,OM,General,NB,5.4189,2.1223159330806984
4912,419,4,HBW,OM,General,NB,5.4189,2.1223159330806984
5289,3765,4,HBO,OM,General,NB,5.4189,2.1223159330806984
5145,4475,4,HBS,OM,General,NB,5.4189,2.1223159330806984
5289,4611,4,HBO,OM,General,NB,5.4189,2.1223159330806984
5298,2224,4,HBO,OM,General,NB,5.4189,2.1223159330806984
5289,2877,4,HBW,OM,General,NB,5.4189,2.1223159330806984
5311,4208,4,HBS,OM,General,NB,5.4189,2.1223159330806984
5289,4503,4,HBS,OM,General,NB,5.4189,2.1223159330806984
5285,4516,4,HBW,OM,General,NB,5.4189,2.1223159330806984
5283,4643,4,HBO,OM,General,NB,5.4189,2.1223159330806984
5283,4208,4,HBS,OM,General,NB,5.4189,2.1223159330806984
4695,4526,4,HBW,OM,General,NB,5.4189,2.1223159330806984
4733,4472,4,HBW,OM,General,NB,5.4189,2.1223159330806984
5302,4407,4,HBW,OM,General,NB,5.4189,2.1223159330806984
5305,4641,4,HBO,OM,General,NB,5.4189,2.1223159330806984
5259,4578,4,HBO,OM,General,NB,5.4189,2.1223159330806984
5299,2624,4,HBS,OM,General,NB,5.4189,2.1223159330806984
4710,4627,4,HBS,OM,General,NB,5.4189,2.1223159330806984
5064,4590,4,HBW,OM,General,NB,5.4189,2.1223159330806984
5302,4526,4,HBS,OM,General,NB,5.4189,2.1223159330806984
5311,4430,4,HBS,OM,General,NB,5.4189,2.1223159330806984
5289,4588,4,HBW,OM,General,NB,5.4189,2.1223159330806984
5053,4526,4,HBS,OM,General,NB,5.4189,2.1223159330806984
5289,4339,4,HBS,OM,General,NB,5.4189,2.1223159330806984
5300,4626,4,HBW,OM,General,NB,5.4189,2.1223159330806984
5304,4430,4,HBS,OM,General,NB,5.4189,2.1223159330806984
4728,4503,4,HBS,SY,General,NB,4.4956,2.394688345537945
4755,4430,4,HBS,SY,General,NB,4.4956,2.394688345537945
5311,4476,4,HBW,SY,General,NB,4.4956,2.394688345537945
5302,4661,4,HBS,SY,General,NB,4.4956,2.394688345537945
4842,4642,4,HBO,SY,General,NB,4.4956,2.394688345537945
4833,4662,4,HBS,SY,General,NB,4.4956,2.394688345537945
4984,4637,4,HBW,SY,General,NB,4.4956,2.394688345537945
4728,4664,4,HBS,SY,General,NB,4.4956,2.394688345537945
5306,4551,4,HBS,SY,General,NB,4.4956,2.394688345537945
4941,4642,4,HBS,SY,General,NB,4.4956,2.394688345537945
5311,4664,4,HBW,SY,General,NB,4.4956,2.394688345537945
5306,4664,4,HBS,SY,General,NB,4.4956,2.394688345537945
5300,4545,4,HBO,SY,General,NB,4.4956,2.394688345537945
5064,4561,4,HBS,SY,General,NB,4.4956,2.394688345537945
4826,4588,4,HBS,SY,General,NB,4.4956,2.394688345537945
4891,4346,4,HBO,SY,General,NB,4.4956,2.394688345537945
4791,4469,4,HBS,SY,General,NB,4.4956,2.394688345537945
4815,4503,4,HBW,SY,General,NB,4.4956,2.394688345537945
5306,4661,4,HBS,SY,General,NB,4.4956,2.394688345537945
4890,4502,4,HBW,SY,General,NB,4.4956,2.394688345537945
5285,4642,4,HBS,SY,General,NB,4.4956,2.394688345537945
4826,4384,4,HBO,SY,General,NB,4.4956,2.394688345537945
5283,4430,4,HBW,SY,General,NB,4.4956,2.394688345537945
5311,4430,4,HBS,SY,General,NB,4.4956,2.394688345537945
4959,4561,4,HBS,SY,General,NB,4.4956,2.394688345537945
4878,4661,4,HBW,SY,General,NB,4.4956,2.394688345537945
4877,4483,4,HBO,SY,General,NB,4.4956,2.394688345537945
5283,3973,4,HBW,SY,General,NB,4.4956,2.394688345537945
5173,4430,4,HBO,SY,General,NB,4.4956,2.394688345537945
4829,4646,4,HBO,SY,General,NB,4.4956,2.394688345537945
5250,4482,4,HBW,SY,General,NB,4.4956,2.394688345537945
5306,4145,4,HBS,SY,General,NB,4.4956,2.394688345537945
4811,4367,4,HBW,SY,General,NB,4.4956,2.394688345537945
4878,4430,4,HBS,SY,General,NB,4.4956,2.394688345537945
4984,4297,4,HBS,SY,General,NB,4.4956,2.394688345537945
4904,4468,4,HBO,SY,General,NB,4.4956,2.394688345537945
4829,4472,4,HBS,SY,General,NB,4.4956,2.394688345537945
4953,4503,4,HBW,SY,General,NB,4.4956,2.394688345537945
4921,4280,4,HBW,SY,General,NB,4.4956,2.394688345537945
5285,4430,4,HBS,SY,General,NB,4.4956,2.394688345537945
5149,2436,4,HBW,SY,General,NB,4.4956,2.394688345537945
4850,4660,4,HBO,SY,General,NB,4.4956,2.394688345537945
4826,4661,4,HBS,SY,General,NB,4.4956,2.394688345537945
4728,4430,4,HBS,SY,General,NB,4.4956,2.394688345537945
4737,4483,4,HBS,SY,General,NB,4.4956,2.394688345537945
5173,4214,4,HBO,SY,General,NB,4.4956,2.394688345537945
5064,4378,4,HBS,SY,General,NB,4.4956,2.394688345537945
5094,4483,4,HBS,SY,General,NB,4.4956,2.394688345537945
5306,4620,4,HBS,SY,General,NB,4.4956,2.394688345537945
4889,3070,4,HBW,SY,General,NB,4.4956,2.394688345537945
5151,4662,4,HBS,SY,General,NB,4.4956,2.394688345537945
5023,4430,4,HBS,SY,General,NB,4.4956,2.394688345537945
4755,4660,4,HBO,SY,General,NB,4.4956,2.394688345537945
4826,4443,4,HBS,SY,General,NB,4.4956,2.394688345537945
5311,4503,4,HBW,SY,General,NB,4.4956,2.394688345537945
5283,4116,4,HBW,SY,General,NB,4.4956,2.394688345537945
5289,3548,4,HBW,SY,General,NB,4.4956,2.394688345537945
5311,4646,4,HBS,SY,General,NB,4.4956,2.394688345537945
4851,4483,4,HBS,SY,General,NB,4.4956,2.394688345537945
5122,3038,4,HBW,SY,General,NB,4.4956,2.394688345537945
5311,4529,4,HBS,SY,General,NB,4.4956,2.394688345537945
4829,4661,4,HBS,SY,General,NB,4.4956,2.394688345537945
4821,4607,4,HBW,SY,General,NB,4.4956,2.394688345537945
5149,4664,4,HBW,SY,General,NB,4.4956,2.394688345537945
4829,4662,4,HBW,SY,General,NB,4.4956,2.394688345537945
5308,4438,4,HBS,SY,General,NB,4.4956,2.394688345537945
5306,4646,4,HBS,SY,General,NB,4.4956,2.394688345537945
4829,4664,4,HBW,SY,General,NB,4.4956,2.394688345537945
5064,4526,4,HBW,SY,General,NB,4.4956,2.394688345537945
4878,4430,4,HBS,SY,General,NB,4.4956,2.394688345537945
4829,4664,4,HBS,SY,General,NB,4.4956,2.394688345537945
5312,4475,4,HBS,SY,General,NB,4.4956,2.394688345537945
5259,4430,4,HBS,SY,General,NB,4.4956,2.394688345537945
5281,4661,4,HBW,SY,General,NB,4.4956,2.394688345537945
5193,4430,4,HBS,SY,General,NB,4.4956,2.394688345537945
4803,4661,4,HBO,SY,General,NB,4.4956,2.394688345537945
5311,4430,4,HBS,SY,General,NB,4.4956,2.394688345537945
5235,4155,4,HBW,SY,General,NB,4.4956,2.394688345537945
4829,4662,4,HBS,SY,General,NB,4.4956,2.394688345537945
5064,4295,4,HBS,SY,General,NB,4.4956,2.394688345537945
5012,4430,4,HBO,SY,General,NB,4.4956,2.394688345537945
5311,4430,4,HBS,SY,General,NB,4.4956,2.394688345537945
4907,4656,4,HBS,SY,General,NB,4.4956,2.394688345537945
4889,4662,4,HBW,SY,General,NB,4.4956,2.394688345537945
4877,3886,4,HBS,SY,General,NB,4.4956,2.394688345537945
5023,4529,4,HBS,SY,General,NB,4.4956,2.394688345537945
5111,4430,4,HBS,SY,General,NB,4.4956,2.394688345537945
4829,4443,4,HBW,SY,General,NB,4.4956,2.394688345537945
4889,4526,4,HBS,SY,General,NB,4.4956,2.394688345537945
5185,4660,4,HBS,SY,General,NB,4.4956,2.394688345537945
5311,3749,4,HBW,SY,General,NB,4.4956,2.394688345537945
4912,4661,4,HBS,SY,General,NB,4.4956,2.394688345537945
4904,3720,4,HBW,SY,General,NB,4.4956,2.394688345537945
4878,4475,4,HBS,SY,General,NB,4.4956,2.394688345537945
4850,4660,4,HBS,SY,General,NB,4.4956,2.394688345537945
4829,4662,4,HBS,SY,General,NB,4.4956,2.394688345537945
5064,4466,4,HBW,SY,General,NB,4.4956,2.394688345537945
4829,3721,4,HBO,SY,General,NB,4.4956,2.394688345537945
4890,3800,4,HBW,SY,General,NB,4.4956,2.394688345537945
5283,3522,4,HBO,SY,General,NB,4.4956,2.394688345537945
5311,4430,4,HBS,SY,General,NB,4.4956,2.394688345537945
4878,4503,4,HBS,SY,General,NB,4.4956,2.394688345537945
4912,4100,4,HBO,SY,General,NB,4.4956,2.394688345537945
4875,4661,4,HBW,SY,General,NB,4.4956,2.394688345537945
5249,4640,4,HBS,SY,General,NB,4.4956,2.394688345537945
5283,4430,4,HBS,SY,General,NB,4.4956,2.394688345537945
5261,4339,4,HBS,SY,General,NB,4.4956,2.394688345537945
4913,4339,4,HBO,SY,General,NB,4.4956,2.394688345537945
4833,4442,4,HBS,SY,General,NB,4.4956,2.394688345537945
5122,4660,4,HBS,SY,General,NB,4.4956,2.394688345537945
4919,3438,4,HBW,SY,General,NB,4.4956,2.394688345537945
4818,4646,4,HBW,SY,General,NB,4.4956,2.394688345537945
5311,4430,4,HBS,SY,General,NB,4.4956,2.394688345537945
5300,4453,4,HBS,SY,General,NB,4.4956,2.394688345537945
5283,4430,4,HBS,SY,General,NB,4.4956,2.394688345537945
5283,4202,4,HBS,SY,General,NB,4.4956,2.394688345537945
5291,4407,4,HBW,SY,General,NB,4.4956,2.394688345537945
4829,4033,4,HBW,SY,General,NB,4.4956,2.394688345537945
4878,4033,4,HBW,SY,General,NB,4.4956,2.394688345537945
5117,4404,4,HBS,SY,General,NB,4.4956,2.394688345537945
4959,4197,4,HBW,SY,General,NB,4.4956,2.394688345537945
4889,4430,4,HBO,SY,General,NB,4.4956,2.394688345537945
4737,4227,4,HBW,SY,General,NB,4.4956,2.394688345537945
5298,4169,4,HBW,SY,General,NB,4.4956,2.394688345537945
4941,4640,4,HBS,SY,General,NB,4.4956,2.394688345537945
5283,3831,4,HBW,SY,General,NB,4.4956,2.394688345537945
5299,4390,4,HBS,SY,General,NB,4.4956,2.394688345537945
4737,4642,4,HBS,SY,General,NB,4.4956,2.394688345537945
4969,4443,4,HBS,SY,General,NB,4.4956,2.394688345537945
5064,4579,4,HBO,SY,General,NB,4.4956,2.394688345537945
5311,4590,4,HBO,SY,General,NB,4.4956,2.394688345537945
4904,4661,4,HBW,SY,General,NB,4.4956,2.394688345537945
5224,4430,4,HBS,SY,General,NB,4.4956,2.394688345537945
5298,4663,4,HBW,SY,General,NB,4.4956,2.394688345537945
5173,3606,4,HBS,SY,General,NB,4.4956,2.394688345537945
4829,4295,4,HBW,SY,General,NB,4.4956,2.394688345537945
5291,4660,4,HBS,SY,General,NB,4.4956,2.394688345537945
5291,4640,4,HBO,SY,General,NB,4.4956,2.394688345537945
5122,4339,4,HBS,SY,General,NB,4.4956,2.394688345537945
5311,4297,4,HBW,SY,General,NB,4.4956,2.394688345537945
4737,4332,4,HBW,SY,General,NB,4.4956,2.394688345537945
5283,4280,4,HBS,SY,General,NB,4.4956,2.394688345537945
4941,4637,4,HBS,SY,General,NB,4.4956,2.394688345537945
5311,4475,4,HBO,SY,General,NB,4.4956,2.394688345537945
4878,4443,4,HBS,SY,General,NB,4.4956,2.394688345537945
4946,4443,4,HBS,SY,General,NB,4.4956,2.394688345537945
4737,4642,4,HBS,SY,General,NB,4.4956,2.394688345537945
4710,4208,4,HBS,SY,General,NB,4.4956,2.394688345537945
5298,4315,4,HBS,SY,General,NB,4.4956,2.394688345537945
5039,4471,4,HBW,SY,General,NB,4.4956,2.394688345537945
3667,4818,4,HBW,OM,General,SB,22.8824,32.473500929149
4643,5303,4,HBW,OM,General,SB,22.8824,32.473500929149
4660,5030,4,HBO,OM,General,SB,22.8824,32.473500929149
4526,5206,4,HBS,OM,General,SB,22.8824,32.473500929149
4664,5285,4,HBS,SY,General,SB,19.4167,32.473500929149
3656,4921,4,HBW,SY,General,SB,19.4167,32.473500929149
4660,4829,4,HBS,SY,General,SB,19.4167,32.473500929149
4443,4707,4,HBS,SY,General,SB,19.4167,32.473500929149
4472,4727,4,HBS,SY,General,SB,19.4167,32.473500929149
4430,5030,4,HBW,SY,General,SB,19.4167,32.473500929149
4660,4871,4,HBS,SY,General,SB,19.4167,32.473500929149
4077,4829,4,HBW,SY,General,SB,19.4167,32.473500929149
4238,5285,4,HBS,SY,General,SB,19.4167,32.473500929149
4662,5283,4,HBS,SY,General,SB,19.4167,32.473500929149
4830,990,4,HBO,OM,Special,NB,34.5,75.52093522342321
4695,4637,4,HBS,OM,Special,NB,34.5,75.52093522342321
5190,4168,4,HBO,OM,Special,NB,34.5,75.52093522342321
5197,3230,4,HBO,OM,Special,NB,34.5,75.52093522342321
4889,4430,4,HBS,OM,Special,NB,34.5,75.52093522342321
5301,3068,4,HBW,SY,Special,NB,32.0926,75.52093522342321
5064,4469,4,HBS,SY,Special,NB,32.0926,75.52093522342321
5064,4660,4,HBS,SY,Special,NB,32.0926,75.52093522342321
4748,4169,4,HBW,SY,Special,NB,32.0926,75.52093522342321
5299,4453,4,HBS,SY,Special,NB,32.0926,75.52093522342321
4890,3192,4,HBO,SY,Special,NB,32.0926,75.52093522342321
5030,4616,4,HBO,SY,Special,NB,32.0926,75.52093522342321
4829,4628,4,HBW,SY,Special,NB,32.0926,75.52093522342321
4907,4430,4,HBS,SY,Special,NB,29.9926,75.52093522342321
4733,3809,4,HBW,SY,Special,NB,29.9926,75.52093522342321
5302,4430,5,HBO,OM,General,NB,5.4189,2.3020304805780913
5299,3808,5,HBS,OM,General,NB,5.4189,2.3020304805780913
5094,4651,5,HBS,OM,General,NB,5.4189,2.3020304805780913
5112,4263,5,HBS,OM,General,NB,5.4189,2.3020304805780913
5298,3864,5,HBS,OM,General,NB,5.4189,2.3020304805780913
4737,2777,5,HBS,OM,General,NB,5.4189,2.3020304805780913
4961,4453,5,HBW,OM,General,NB,5.4189,2.3020304805780913
4821,3334,5,HBO,OM,General,NB,5.4189,2.3020304805780913
5190,4644,5,HBW,OM,General,NB,5.4189,2.3020304805780913
5289,238,5,HBO,OM,General,NB,5.4189,2.3020304805780913
4829,4643,5,HBS,OM,General,NB,5.4189,2.3020304805780913
5307,4476,5,HBS,OM,General,NB,5.4189,2.3020304805780913
5311,4425,5,HBS,OM,General,NB,5.4189,2.3020304805780913
4696,4260,5,HBS,OM,General,NB,5.4189,2.3020304805780913
5064,4503,5,HBS,OM,General,NB,5.4189,2.3020304805780913
5064,4540,5,HBW,OM,General,NB,5.4189,2.3020304805780913
5303,4643,5,HBW,OM,General,NB,5.4189,2.3020304805780913
5208,4332,5,HBS,OM,General,NB,5.4189,2.3020304805780913
4818,4614,5,HBW,OM,General,NB,5.4189,2.3020304805780913
5023,4647,5,HBW,OM,General,NB,5.4189,2.3020304805780913
5094,4659,5,HBW,OM,General,NB,5.4189,2.3020304805780913
4946,4643,5,HBS,OM,General,NB,5.4189,2.3020304805780913
5094,4644,5,HBW,OM,General,NB,5.4189,2.3020304805780913
5211,4647,5,HBW,OM,General,NB,5.4189,2.3020304805780913
5297,4644,5,HBO,OM,General,NB,5.4189,2.3020304805780913
5302,4643,5,HBW,OM,General,NB,5.4189,2.3020304805780913
5042,4643,5,HBS,OM,General,NB,5.4189,2.3020304805780913
5012,4627,5,HBW,OM,General,NB,5.4189,2.3020304805780913
5306,4503,5,HBW,OM,General,NB,5.4189,2.3020304805780913
4768,4322,5,HBO,OM,General,NB,5.4189,2.3020304805780913
5302,4643,5,HBO,OM,General,NB,5.4189,2.3020304805780913
5122,4295,5,HBO,OM,General,NB,5.4189,2.3020304805780913
5030,4624,5,HBW,OM,General,NB,5.4189,2.3020304805780913
5107,4644,5,HBW,OM,General,NB,5.4189,2.3020304805780913
5297,4643,5,HBW,OM,General,NB,5.4189,2.3020304805780913
4829,4208,5,HBO,OM,General,NB,5.4189,2.3020304805780913
5311,4544,5,HBS,OM,General,NB,5.4189,2.3020304805780913
5304,4443,5,HBS,OM,General,NB,5.4189,2.3020304805780913
5297,4551,5,HBS,OM,General,NB,5.4189,2.3020304805780913
5120,3385,5,HBS,OM,General,NB,5.4189,2.3020304805780913
4725,4660,5,HBS,SY,General,NB,4.4956,3.7366461512420885
4821,4222,5,HBW,SY,General,NB,4.4956,3.7366461512420885
4914,4661,5,HBW,SY,General,NB,4.4956,3.7366461512420885
5242,3973,5,HBW,SY,General,NB,4.4956,3.7366461512420885
5301,4616,5,HBS,SY,General,NB,4.4956,3.7366461512420885
4737,4518,5,HBO,SY,General,NB,4.4956,3.7366461512420885
5112,4660,5,HBS,SY,General,NB,4.4956,3.7366461512420885
4904,4208,5,HBO,SY,General,NB,4.4956,3.7366461512420885
5151,4443,5,HBS,SY,General,NB,4.4956,3.7366461512420885
4948,4475,5,HBS,SY,General,NB,4.4956,3.7366461512420885
4733,4638,5,HBS,SY,General,NB,4.4956,3.7366461512420885
5064,2730,5,HBW,SY,General,NB,4.4956,3.7366461512420885
5030,3522,5,HBW,SY,General,NB,4.4956,3.7366461512420885
5285,4646,5,HBS,SY,General,NB,4.4956,3.7366461512420885
5211,4662,5,HBW,SY,General,NB,4.4956,3.7366461512420885
5273,4646,5,HBO,SY,General,NB,4.4956,3.7366461512420885
4878,4430,5,HBS,SY,General,NB,4.4956,3.7366461512420885
4829,4661,5,HBS,SY,General,NB,4.4956,3.7366461512420885
5235,4449,5,HBO,SY,General,NB,4.4956,3.7366461512420885
4904,3085,5,HBS,SY,General,NB,4.4956,3.7366461512420885
5262,4660,5,HBS,SY,General,NB,4.4956,3.7366461512420885
5299,4214,5,HBW,SY,General,NB,4.4956,3.7366461512420885
4829,4131,5,HBO,SY,General,NB,4.4956,3.7366461512420885
4829,4389,5,HBW,SY,General,NB,4.4956,3.7366461512420885
5291,4646,5,HBS,SY,General,NB,4.4956,3.7366461512420885
5285,2659,5,HBS,SY,General,NB,4.4956,3.7366461512420885
5311,4312,5,HBS,SY,General,NB,4.4956,3.7366461512420885
4779,4662,5,HBS,SY,General,NB,4.4956,3.7366461512420885
4737,4339,5,HBW,SY,General,NB,4.4956,3.7366461512420885
4969,4430,5,HBS,SY,General,NB,4.4956,3.7366461512420885
4889,4616,5,HBS,SY,General,NB,4.4956,3.7366461512420885
4737,4660,5,HBS,SY,General,NB,4.4956,3.7366461512420885
5289,4648,5,HBW,SY,General,NB,4.4956,3.7366461512420885
5299,4430,5,HBS,SY,General,NB,4.4956,3.7366461512420885
5297,4443,5,HBS,SY,General,NB,4.4956,3.7366461512420885
4857,4661,5,HBS,SY,General,NB,4.4956,3.7366461512420885
4705,4223,5,HBO,SY,General,NB,4.4956,3.7366461512420885
4737,4322,5,HBO,SY,General,NB,4.4956,3.7366461512420885
5039,3821,5,HBS,SY,General,NB,4.4956,3.7366461512420885
5233,4660,5,HBS,SY,General,NB,4.4956,3.7366461512420885
5154,4430,5,HBS,SY,General,NB,4.4956,3.7366461512420885
4829,4526,5,HBW,SY,General,NB,4.4956,3.7366461512420885
5221,2479,5,HBS,SY,General,NB,4.4956,3.7366461512420885
5301,4645,5,HBS,SY,General,NB,4.4956,3.7366461512420885
5094,4324,5,HBW,SY,General,NB,4.4956,3.7366461512420885
5283,4616,5,HBW,SY,General,NB,4.4956,3.7366461512420885
4893,4430,5,HBS,SY,General,NB,4.4956,3.7366461512420885
5154,4430,5,HBS,SY,General,NB,4.4956,3.7366461512420885
5311,4443,5,HBS,SY,General,NB,4.4956,3.7366461512420885
5030,4503,5,HBS,SY,General,NB,4.4956,3.7366461512420885
5291,3381,5,HBS,SY,General,NB,4.4956,3.7366461512420885
4815,4637,5,HBS,SY,General,NB,4.4956,3.7366461512420885
5304,4443,5,HBS,SY,General,NB,4.4956,3.7366461512420885
4820,4544,5,HBW,SY,General,NB,4.4956,3.7366461512420885
5250,4430,5,HBO,SY,General,NB,4.4956,3.7366461512420885
4949,2896,5,HBW,SY,General,NB,4.4956,3.7366461512420885
4737,4503,5,HBS,SY,General,NB,4.4956,3.7366461512420885
4689,4661,5,HBS,SY,General,NB,4.4956,3.7366461512420885
4899,4660,5,HBW,SY,General,NB,4.4956,3.7366461512420885
5293,4661,5,HBS,SY,General,NB,4.4956,3.7366461512420885
5297,4471,5,HBW,SY,General,NB,4.4956,3.7366461512420885
5285,4472,5,HBS,SY,General,NB,4.4956,3.7366461512420885
5283,4529,5,HBS,SY,General,NB,4.4956,3.7366461512420885
5283,4185,5,HBW,SY,General,NB,4.4956,3.7366461512420885
5300,4611,5,HBW,SY,General,NB,4.4956,3.7366461512420885
5285,4430,5,HBS,SY,General,NB,4.4956,3.7366461512420885
5312,3766,5,HBW,SY,General,NB,4.4956,3.7366461512420885
5023,4661,5,HBS,SY,General,NB,4.4956,3.7366461512420885
5298,4430,5,HBS,SY,General,NB,4.4956,3.7366461512420885
5283,4453,5,HBS,SY,General,NB,4.4956,3.7366461512420885
4842,4660,5,HBS,SY,General,NB,4.4956,3.7366461512420885
5030,4332,5,HBS,SY,General,NB,4.4956,3.7366461512420885
5208,1894,5,HBW,SY,General,NB,4.4956,3.7366461512420885
4902,4443,5,HBO,SY,General,NB,4.4956,3.7366461512420885
5311,4339,5,HBS,SY,General,NB,4.4956,3.7366461512420885
5311,4660,5,HBS,SY,General,NB,4.4956,3.7366461512420885
5203,4661,5,HBO,SY,General,NB,4.4956,3.7366461512420885
4889,4430,5,HBS,SY,General,NB,4.4956,3.7366461512420885
5311,4637,5,HBS,SY,General,NB,4.4956,3.7366461512420885
4878,4430,5,HBS,SY,General,NB,4.4956,3.7366461512420885
